Interlocut,Latitud,Longitud,Pedido,Real,T.Ruta,cluster
210354,-11.96437,-76.97009,1.7200000000000002,1.7200000000000002,R.Principal,3
210354,-11.96774,-76.98935,1.84,1.84,R.Principal,3
210354,-11.97582,-76.98981,0.96,0.96,R.Principal,3
210354,-11.972191,-76.992071,1.3,1.3,R.Principal,3
210354,-11.9663677,-76.983986,2.185,2.185,R.Principal,3
210354,-11.967464,-76.992688,5.78,5.78,R.Principal,3
210354,-11.963167,-76.977556,0.6,0.6,R.Principal,3
210354,-11.9630241,-76.9773605,0.6,0.6,R.Principal,3
210354,-11.96651434,-76.97465836,3.15,3.15,R.Principal,3
210354,-11.96593,-76.97344,0.6,0.6,R.Principal,3
210354,-11.98167,-76.97897,1.13,1.13,R.Principal,3
210354,-11.9652477,-76.9853236,2.5999999999999996,2.5999999999999996,R.Principal,3
210354,-11.9605794,-76.9836009,3.18,3.18,R.Principal,3
210354,-11.9606487,-76.98348,1.68,1.68,R.Principal,3
210354,-11.9661319,-76.9839161,2.24,2.24,R.Principal,3
210355,-12.02549,-77.009449,33.92,33.92,R.Principal,0
210355,-12.025543,-77.000248,6.68,6.68,R.Principal,12
210355,-12.010343,-77.004739,6.08,6.08,R.Principal,12
210355,-12.008638,-77.00517,1.8800000000000001,1.8800000000000001,R.Principal,12
210355,-12.0118,-77.00553,1.6,1.6,R.Principal,12
210355,-12.02147,-77.0064,3.2399999999999998,3.2399999999999998,R.Principal,12
210355,-12.02618,-77.01463,17.294999999999998,17.294999999999998,R.Principal,12
210355,-12.01055,-77.00971,3.22,3.22,R.Principal,12
210355,-12.01787,-77.01012,12.535,12.535,R.Principal,12
210355,-12.03054,-77.01281,9.32,9.32,R.Principal,12
210355,-12.007603,-77.012287,36.84,36.84,R.Principal,0
210355,-12.0175476,-77.0096767,12.885,12.885,R.Principal,12
210355,-12.007278,-77.007633,6.8,6.8,R.Principal,12
210355,-12.02685,-77.01379,4.104,4.104,R.Principal,12
210355,-12.00743,-77.00933,2.2199999999999998,2.2199999999999998,R.Principal,12
210355,-12.017674,-77.010098,64.12500000000001,64.12500000000001,R.Principal,0
210355,-12.018646,-77.011387,11.095,11.095,R.Principal,12
210355,-12.008842,-77.007684,4.77,4.77,R.Principal,12
210355,-12.01113,-77.00839,0.3,0.3,R.Principal,12
210355,-12.01946,-77.00754,4.2,4.2,R.Principal,12
210355,-12.01017,-77.00584,2.64,2.64,R.Principal,12
210355,-12.0255421,-77.0102098,4.02,4.02,R.Principal,12
210355,-12.018312,-77.0062802,0.3,0.0,R.Principal,12
210355,-12.01054,-77.009981,1.575,1.575,R.Principal,12
210355,-12.0124686,-77.0037151,1.275,1.275,R.Principal,12
210355,-12.0305183,-77.0128104,48.449999999999996,48.449999999999996,R.Principal,0
210355,-12.02063,-77.00725,2.415,2.415,R.Principal,12
210355,-12.0109671,-77.008313,0.9049999999999998,0.9049999999999998,R.Principal,12
210355,-12.0103296,-77.0126502,30.145,30.145,R.Principal,12
210355,-12.01114683,-77.00722071,1.2999999999999998,1.2999999999999998,R.Principal,12
210355,-12.01063,-77.01238,11.32,11.32,R.Principal,12
210355,-12.0091,-77.01181,10.26,10.26,R.Principal,12
210355,-12.025189,-77.012939,2.7199999999999998,2.7199999999999998,R.Principal,12
210355,-12.0095689,-77.012158,13.2,13.2,R.Principal,12
210355,-12.00786,-77.01509,3.92,3.92,R.Principal,12
210355,-12.00787,-77.00863,2.31,2.31,R.Principal,12
210355,-12.00747,-77.00962,1.12,1.12,R.Principal,12
210355,-12.00803,-77.00991,1.7399999999999998,1.7399999999999998,R.Principal,12
210355,-12.02442,-77.01677,5.34,5.34,R.Principal,12
210355,-12.02603,-77.01563,0.3,0.0,R.Principal,12
210355,-12.00818363,-77.01441131,0.3,0.3,R.Principal,12
210355,-12.024996,-77.011819,3.38,3.38,R.Principal,12
210355,-12.00776,-77.01633,2.0300000000000002,2.0300000000000002,R.Principal,12
210355,-12.026733,-77.017356,48.559999999999995,48.559999999999995,R.Principal,0
210355,-12.01159,-77.01236,2.1399999999999997,2.1399999999999997,R.Principal,12
210355,-12.026297,-77.01938,5.68,5.68,R.Principal,12
210355,-12.00851,-77.0057,1.38,1.38,R.Principal,12
210355,-12.01035,-77.0082,2.76,2.76,R.Principal,12
210355,-12.0304241,-77.0128006,6.0,6.0,R.Principal,12
210355,-12.02618,-77.01461,0.3,0.0,R.Principal,12
210355,-12.02052,-77.00753,3.5,3.5,R.Principal,12
210355,-12.019471,-77.008267,3.0,3.0,R.Principal,12
210355,-12.0080429,-77.0136778,3.4099999999999997,3.4099999999999997,R.Principal,12
210355,-12.01838,-77.011638,0.3,0.0,R.Principal,12
210355,-12.008658,-77.0063518,1.085,1.085,R.Principal,12
210355,-12.01759,-77.01001,0.3,0.0,R.Principal,12
210355,-12.0096624,-77.0065891,3.3600000000000003,3.3600000000000003,R.Principal,12
210355,-12.010448,-77.0067826,5.59,5.59,R.Principal,12
210355,-12.0198957,-77.0059475,1.2,1.2,R.Principal,12
210355,-12.0177646,-77.0101491,2.95,2.95,R.Principal,12
210356,-12.04236,-76.97811,4.7700000000000005,4.7700000000000005,R.Principal,1
210356,-12.044,-76.97906,0.915,0.915,R.Principal,1
210356,-12.043344,-76.979426,36.04,36.04,R.Principal,0
210356,-12.054685,-76.978572,6.5,6.5,R.Principal,1
210356,-12.051967,-76.978809,5.34,5.34,R.Principal,1
210356,-12.05174,-76.97858,3.82,3.82,R.Principal,1
210356,-12.0533287,-76.9761283,9.64,9.64,R.Principal,1
210356,-12.0543738,-76.9806688,7.6,7.6,R.Principal,1
210356,-12.05049,-76.97652,0.9,0.9,R.Principal,1
210356,-12.046262,-76.977969,1.41,1.41,R.Principal,1
210356,-12.049638,-76.971394,4.6,4.6,R.Principal,1
210356,-12.0520359,-76.9741728,2.275,2.275,R.Principal,1
210356,-12.05232,-76.9726,2.6950000000000003,2.6950000000000003,R.Principal,1
210356,-12.05011,-76.97175,0.3,0.3,R.Principal,1
210356,-12.04489,-76.97915,21.75,21.75,R.Principal,1
210356,-12.0457848,-76.9763116,1.7,1.7,R.Principal,1
210356,-12.049309,-76.974594,12.82,12.82,R.Principal,1
210356,-12.048445,-76.971437,6.3500000000000005,6.3500000000000005,R.Principal,1
210356,-12.045467,-76.974346,4.800000000000001,4.800000000000001,R.Principal,1
210356,-12.045454,-76.978595,3.54,3.54,R.Principal,1
210356,-12.04792,-76.97282,0.3,0.3,R.Principal,1
210356,-12.04761,-76.97363,1.7999999999999998,1.7999999999999998,R.Principal,1
210356,-12.05148,-76.97184,0.3,0.3,R.Principal,1
210356,-12.048762,-76.9714382,17.5,17.5,R.Principal,1
210356,-12.049978,-76.97219,5.33,5.33,R.Principal,1
210356,-12.051025,-76.972308,0.3,0.3,R.Principal,1
210356,-12.04961,-76.97126,9.04,9.04,R.Principal,1
210356,-12.0495,-76.97082,8.72,8.72,R.Principal,1
210356,-12.0442238,-76.9722786,1.075,1.075,R.Principal,1
210356,-12.047019,-76.973494,4.359999999999999,4.359999999999999,R.Principal,1
210356,-12.05119,-76.972281,1.92,1.92,R.Principal,1
210356,-12.0457173,-76.9708216,0.3,0.3,R.Principal,1
210356,-12.04711,-76.97309,18.060000000000002,18.060000000000002,R.Principal,1
210356,-12.04432,-76.97744,6.655,6.655,R.Principal,1
210356,-12.049806,-76.971652,11.5,11.5,R.Principal,1
210356,-12.048,-76.97077,0.845,0.845,R.Principal,1
210356,-12.04604,-76.97135,3.0599999999999996,3.0599999999999996,R.Principal,1
210356,-12.04562,-76.96947,2.22,2.22,R.Principal,1
210356,-12.04602,-76.97959,0.72,0.72,R.Principal,1
210356,-12.04968,-76.97658,1.0,1.0,R.Principal,1
210356,-12.049788,-76.971133,5.0,5.0,R.Principal,1
210356,-12.0498655,-76.9768794,1.52,1.52,R.Principal,1
210356,-12.0617536,-76.9983911,2.92,2.92,R.Principal,1
210356,-12.059385,-76.990142,2.33,2.33,R.Principal,1
210356,-12.060299,-76.993867,5.795000000000001,5.795000000000001,R.Principal,1
210356,-12.061433,-76.996196,2.455,2.455,R.Principal,1
210356,-12.0598422,-76.9935214,1.24,1.24,R.Principal,1
210356,-12.06367,-76.99542,80.0,80.0,R.Principal,7
210356,-12.059974,-76.99282,4.12,4.12,R.Principal,1
210356,-12.060034,-76.99429,3.56,3.56,R.Principal,1
210356,-12.062017,-76.996533,11.440000000000001,11.440000000000001,R.Principal,1
210356,-12.0614367,-76.991786,8.850000000000001,8.850000000000001,R.Principal,1
210356,-12.061194,-76.9933,1.8900000000000001,1.8900000000000001,R.Principal,1
210356,-12.06374,-76.99526,3.0,3.0,R.Principal,1
210356,-12.062006,-76.99377,4.0600000000000005,4.0600000000000005,R.Principal,1
210356,-12.062016,-76.996415,2.775,2.775,R.Principal,1
210356,-12.0617572,-76.9881275,1.1400000000000001,1.1400000000000001,R.Principal,1
210356,-12.060754,-76.989873,2.515,2.515,R.Principal,1
210356,-12.063761,-76.99477,40.0,40.0,R.Principal,0
210356,-12.0621237,-76.9984283,3.38,3.38,R.Principal,1
210356,-12.0621713,-76.9982328,3.34,3.34,R.Principal,1
210356,-12.0616843,-76.9884137,1.1,1.1,R.Principal,1
210356,-12.0624338,-76.9831647,12.55,12.55,R.Principal,1
210356,-12.062074,-76.998183,2.82,2.82,R.Principal,1
210356,-12.06176,-76.99234,1.8800000000000001,1.8800000000000001,R.Principal,1
210356,-12.0605359,-76.9938202,2.7,2.7,R.Principal,1
210356,-12.06016014,-76.98030398,6.51,6.51,R.Principal,1
210356,-12.0615633,-76.994705,3.2100000000000004,3.2100000000000004,R.Principal,1
210356,-12.0608757,-76.9915515,5.5600000000000005,5.5600000000000005,R.Principal,1
210356,-12.06133,-76.99182,2.0,2.0,R.Principal,1
210356,-12.0627982,-76.9980733,10.86,10.86,R.Principal,1
210357,-12.0249585,-76.9109217,3.4,3.4,R.Principal,8
210357,-12.02562,-76.91168,3.0,3.0,R.Principal,8
210357,-12.0262,-76.91263,8.290000000000001,8.290000000000001,R.Principal,8
210357,-12.0342945,-76.9041143,1.08,1.08,R.Principal,8
210357,-12.0274837,-76.9028081,0.3,0.3,R.Principal,8
210357,-12.02494,-76.90364,2.6500000000000004,2.6500000000000004,R.Principal,8
210357,-12.02475,-76.90284,10.099999999999998,10.099999999999998,R.Principal,8
210357,-12.031793,-76.904759,37.995,37.995,R.Principal,8
210357,-12.02452,-76.90128,6.42,6.42,R.Principal,8
210357,-12.0390134,-76.9050043,0.9400000000000001,0.9400000000000001,R.Principal,8
210357,-12.024827,-76.912246,1.575,1.575,R.Principal,8
210357,-12.03424969,-76.90389538,2.4,2.4,R.Principal,8
210357,-12.034256,-76.904739,16.0,16.0,R.Principal,8
210357,-12.0259912,-76.9114077,4.859999999999999,4.859999999999999,R.Principal,8
210357,-12.024843,-76.902244,9.58,9.58,R.Principal,8
210357,-12.0343674,-76.9040553,18.4,18.4,R.Principal,8
210357,-12.03526,-76.90465,0.3,0.3,R.Principal,8
210357,-12.0354673,-76.9048833,3.3599999999999994,3.3599999999999994,R.Principal,8
210357,-12.02541,-76.91202,3.02,3.02,R.Principal,8
210357,-12.02666,-76.91616,12.379999999999999,12.379999999999999,R.Principal,8
210357,-12.0266,-76.91283,2.54,2.54,R.Principal,8
210357,-12.026,-76.91284,2.42,2.42,R.Principal,8
210357,-12.0387225,-76.9046174,13.195000000000002,13.195000000000002,R.Principal,8
210357,-12.024674,-76.912488,3.45,3.45,R.Principal,8
210357,-12.024285,-76.916145,3.45,3.45,R.Principal,8
210357,-12.02678,-76.91263,11.48,11.48,R.Principal,8
210357,-12.0253777,-76.9143189,1.05,1.05,R.Principal,8
210357,-12.0268884,-76.9172932,6.470000000000001,6.470000000000001,R.Principal,8
210357,-12.02407778,-76.9161178,5.185,5.185,R.Principal,8
210357,-12.02749,-76.91721,0.3,0.3,R.Principal,8
210357,-12.0343852,-76.905102,1.76,1.76,R.Principal,8
210357,-12.0272962,-76.9125217,0.3,0.3,R.Principal,8
210357,-12.034343,-76.904373,2.16,2.16,R.Principal,8
210357,-12.027267,-76.912692,3.3,3.3,R.Principal,8
210357,-12.024307,-76.916068,3.0,3.0,R.Principal,8
210357,-12.031444,-76.9039114,0.3,0.3,R.Principal,8
210357,-12.0238703,-76.8971128,2.8850000000000002,2.8850000000000002,R.Principal,8
210357,-12.0250102,-76.9041929,2.3200000000000003,2.3200000000000003,R.Principal,8
210357,-12.0265985,-76.9108324,0.3,0.3,R.Principal,8
210358,-12.0577403,-76.9688585,2.24,2.24,R.Principal,6
210358,-12.054873,-76.94033400000001,17.015,17.015,R.Principal,6
210358,-12.053764,-76.940073,18.095,18.095,R.Principal,6
210358,-12.062148,-76.941059,10.0,10.0,R.Principal,6
210358,-12.0511793,-76.9518717,5.09,5.09,R.Principal,6
210358,-12.06314,-76.96915,0.6,0.6,R.Principal,6
210358,-12.0513,-76.95108,2.28,2.28,R.Principal,6
210358,-12.0503,-76.95198,1.1400000000000001,1.1400000000000001,R.Principal,6
210358,-12.0511624,-76.9507721,2.02,2.02,R.Principal,6
210358,-12.0510975,-76.951855,2.3,2.3,R.Principal,6
210358,-12.0507514,-76.9527355,9.3,9.3,R.Principal,6
210358,-12.05112,-76.95191,0.84,0.84,R.Principal,6
210358,-12.053161,-76.947857,0.3,0.3,R.Principal,6
210358,-12.05468,-76.94845,2.635,2.635,R.Principal,6
210358,-12.051673,-76.955111,1.92,1.92,R.Principal,6
210358,-12.05351,-76.95152,3.835,3.835,R.Principal,6
210358,-12.0506117,-76.9521399,0.6799999999999999,0.6799999999999999,R.Principal,6
210358,-12.0530218,-76.9523697,1.8900000000000001,1.8900000000000001,R.Principal,6
210358,-12.0565919,-76.9582484,0.6,0.6,R.Principal,6
210358,-12.0554854,-76.9595699,2.49,2.49,R.Principal,6
210358,-12.0524696,-76.94738,3.1799999999999997,3.1799999999999997,R.Principal,6
210358,-12.052507,-76.951796,21.759999999999998,21.759999999999998,R.Principal,6
210358,-12.051747,-76.949364,0.8600000000000001,0.8600000000000001,R.Principal,6
210358,-12.057026,-76.956809,2.3,2.3,R.Principal,6
210358,-12.06289175,-76.96555522,0.9,0.9,R.Principal,6
210358,-12.056449,-76.955701,1.9100000000000001,1.9100000000000001,R.Principal,6
210358,-12.0523137,-76.9495448,3.0300000000000002,3.0300000000000002,R.Principal,6
210358,-12.05149,-76.95533,2.1,2.1,R.Principal,6
210358,-12.0510694,-76.9513972,4.86,4.86,R.Principal,6
210358,-12.0554872,-76.959202,6.045,6.045,R.Principal,6
210358,-12.05464,-76.94837,13.375,13.375,R.Principal,6
210358,-12.05698,-76.95766,3.87,3.87,R.Principal,6
210358,-12.0575654,-76.9578998,1.1600000000000001,1.1600000000000001,R.Principal,6
210358,-12.0536224,-76.948998,4.39,4.39,R.Principal,6
210358,-12.055389,-76.958631,2.4,2.4,R.Principal,6
210358,-12.05354,-76.94379,0.3,0.3,R.Principal,6
210358,-12.055036,-76.957183,1.835,1.835,R.Principal,6
210358,-12.05567,-76.95879,5.34,5.34,R.Principal,6
210358,-12.051861,-76.949599,0.7350000000000001,0.7350000000000001,R.Principal,6
210358,-12.05576,-76.95663,1.608,1.608,R.Principal,6
210358,-12.0554874,-76.9593251,2.7,2.7,R.Principal,6
210358,-12.0557558,-76.9585034,2.54,2.54,R.Principal,6
210358,-12.053,-76.9432,1.2550000000000001,1.2550000000000001,R.Principal,6
210358,-12.063188,-76.963447,2.0,2.0,R.Principal,6
210358,-12.05935,-76.96852,1.85,1.85,R.Principal,6
210358,-12.05545,-76.95766,3.4600000000000004,3.4600000000000004,R.Principal,6
210358,-12.0557236,-76.9553121,2.24,2.24,R.Principal,6
210358,-12.05429,-76.95948,0.6,0.6,R.Principal,6
210358,-12.0556,-76.95628,1.76,1.76,R.Principal,6
210358,-12.0555971,-76.9592172,0.6,0.6,R.Principal,6
210358,-12.0513629,-76.9517052,2.13,2.13,R.Principal,6
210358,-12.0536034,-76.9522927,0.3,0.3,R.Principal,6
210358,-12.0519478,-76.9507621,0.3,0.3,R.Principal,6
210358,-12.063853,-76.956071,2.925,2.925,R.Principal,6
210358,-12.06169,-76.95297,1.08,1.08,R.Principal,6
210358,-12.063663,-76.953692,0.9,0.9,R.Principal,6
210358,-12.06638,-76.95593,7.6,7.6,R.Principal,6
210358,-12.0652204,-76.9533382,4.28,4.28,R.Principal,6
210358,-12.066095,-76.955631,1.21,1.21,R.Principal,6
210358,-12.065218,-76.950393,35.74500000000001,35.74500000000001,R.Principal,6
210358,-12.0655026,-76.9551925,3.2800000000000002,3.2800000000000002,R.Principal,6
210358,-12.06494,-76.9534,1.09,1.09,R.Principal,6
210358,-12.063645,-76.955236,18.0,18.0,R.Principal,6
210358,-12.063115,-76.95428,18.415,18.415,R.Principal,6
210358,-12.06572,-76.95924,6.0,6.0,R.Principal,6
210358,-12.0651123,-76.9534269,25.37,25.37,R.Principal,6
210359,-12.085992,-76.889137,0.3,0.3,R.Principal,17
210359,-12.089322,-76.887814,6.43,6.43,R.Principal,17
210359,-12.086172,-76.890179,0.2,0.2,R.Principal,17
210359,-12.08573,-76.88851,2.72,2.72,R.Principal,17
210359,-12.0861627,-76.8895924,4.08,4.08,R.Principal,17
210359,-12.11255,-76.87341,2.16,2.16,R.Principal,17
210359,-12.113543,-76.870949,2.0,2.0,R.Principal,17
210359,-12.123886,-76.8725402,3.32,3.32,R.Principal,17
210359,-12.112072,-76.872371,39.199999999999996,39.199999999999996,R.Principal,17
210359,-12.11316,-76.87052,7.2,7.2,R.Principal,17
210359,-12.11235,-76.87263,3.44,3.44,R.Principal,17
210359,-12.1134603,-76.8708237,5.74,5.74,R.Principal,17
210359,-12.113463,-76.871078,2.0,2.0,R.Principal,17
210359,-12.11222,-76.8721658,65.60000000000001,65.60000000000001,R.Principal,7
210359,-12.11336,-76.87022,9.2,9.2,R.Principal,17
210359,-12.113385,-76.871018,13.530000000000001,13.530000000000001,R.Principal,17
210359,-12.1136598,-76.8705714,3.85,3.85,R.Principal,17
210359,-12.11041,-76.8725,41.5,41.5,R.Principal,17
210359,-12.112795,-76.873439,10.004999999999999,10.004999999999999,R.Principal,17
210359,-12.123761,-76.872867,2.62,2.62,R.Principal,17
210359,-12.0837652,-76.8784984,10.879999999999999,10.879999999999999,R.Principal,17
210359,-12.1237932,-76.8727617,3.1,3.1,R.Principal,17
210359,-12.11224,-76.87209,7.2,7.2,R.Principal,17
210359,-12.11373,-76.8705,7.2,7.2,R.Principal,17
210359,-12.1180826,-76.8727525,2.14,2.14,R.Principal,17
210359,-12.1169213,-76.8728626,1.2,1.2,R.Principal,17
210359,-12.1556982,-76.8847127,5.872,5.872,R.Principal,17
210359,-12.112007,-76.8718012,20.5,20.5,R.Principal,17
210360,-11.9848633,-76.8354807,5.74,5.74,R.Principal,10
210360,-11.9865817,-76.8341359,2.37,2.37,R.Principal,10
210360,-11.9861359,-76.8343073,3.3,3.3,R.Principal,10
210360,-11.98611,-76.8198,0.76,0.76,R.Principal,10
210360,-11.9756972,-76.7905535,2.49,2.49,R.Principal,10
210360,-11.9864547,-76.8351168,3.0,3.0,R.Principal,10
210360,-11.9757491,-76.7862698,9.365,9.365,R.Principal,10
210360,-11.97661,-76.7907,1.0,1.0,R.Principal,10
210360,-11.975857,-76.791139,4.825,4.825,R.Principal,10
210360,-11.993697,-76.82103,1.575,1.575,R.Principal,10
210360,-11.992096,-76.821645,18.115,18.115,R.Principal,10
210360,-11.986459,-76.819881,42.760000000000005,42.760000000000005,R.Principal,10
210360,-11.9863,-76.81961,5.92,5.92,R.Principal,10
210360,-11.97861,-76.784611,4.14,4.14,R.Principal,10
210360,-11.9885721,-76.8189886,5.57,5.57,R.Principal,10
210360,-11.9935121,-76.8198477,2.0,2.0,R.Principal,10
210360,-11.986475,-76.813094,1.72,1.72,R.Principal,10
210360,-11.986376,-76.8128832,11.8,11.8,R.Principal,10
210360,-11.986483,-76.813024,16.5,16.5,R.Principal,10
210360,-11.99359,-76.82104,3.26,3.26,R.Principal,10
210360,-11.9880271,-76.8191706,14.169,14.169,R.Principal,10
210360,-11.98678,-76.819522,10.120000000000001,10.120000000000001,R.Principal,10
210360,-11.98602,-76.81948,7.92,0.42,R.Principal,10
210360,-11.9782342,-76.7846479,1.08,1.08,R.Principal,10
210360,-11.985246,-76.806956,16.63,16.63,R.Principal,10
210360,-11.98637,-76.81274,1.92,1.92,R.Principal,10
210360,-11.9861,-76.81295,8.0,8.0,R.Principal,10
210360,-11.985576,-76.806995,1.5599999999999998,1.5599999999999998,R.Principal,10
210360,-11.978595,-76.7841,2.08,2.08,R.Principal,10
210360,-11.98644,-76.813096,4.8,4.8,R.Principal,10
210360,-11.978607,-76.7846,16.755,16.755,R.Principal,10
210360,-11.99679,-76.82141,1.68,1.68,R.Principal,10
210360,-11.9869368,-76.8164927,7.540000000000001,7.540000000000001,R.Principal,10
210360,-11.986438,-76.813095,3.55,3.55,R.Principal,10
210360,-11.985785,-76.806734,4.569999999999999,4.569999999999999,R.Principal,10
210360,-11.98744,-76.79625,3.0,3.0,R.Principal,10
210360,-11.978616,-76.784358,4.84,4.84,R.Principal,10
210360,-11.987692,-76.819405,6.09,6.09,R.Principal,10
210360,-11.978625,-76.784417,2.28,2.28,R.Principal,10
210360,-11.9918187,-76.8218927,2.28,2.28,R.Principal,10
210368,-12.02202,-77.10794,72.57000000000001,72.57000000000001,R.Principal,0
210368,-12.0240632,-77.1120253,55.0,55.0,R.Principal,0
210368,-12.02405,-77.11422,6.0,6.0,R.Principal,5
210368,-12.0081314,-77.0980147,1.94,1.94,R.Principal,5
210368,-12.0374297,-77.0910103,0.8999999999999999,0.8999999999999999,R.Principal,5
210368,-11.9876653,-77.0841894,1.96,1.96,R.Principal,5
210368,-12.02432,-77.05333,25.0,25.0,R.Principal,5
210368,-11.972534,-77.102578,43.86,43.86,R.Principal,0
210368,-12.0247549,-77.0518498,1.5,1.5,R.Principal,5
210368,-12.02731,-77.04796,1.94,1.94,R.Principal,5
210368,-11.9866546,-77.0695293,20.0,20.0,R.Principal,5
210368,-11.9902898,-77.0716089,1.3399999999999999,1.3399999999999999,R.Principal,5
210368,-11.9894894,-77.0647812,1.64,1.64,R.Principal,5
210368,-11.9882899,-77.0648631,22.25,22.25,R.Principal,5
210368,-11.9899413,-77.0625825,7.6,7.6,R.Principal,5
210368,-12.00684,-77.05901,8.0,8.0,R.Principal,5
210368,-12.00739,-77.06054,43.260000000000005,43.260000000000005,R.Principal,0
210368,-12.00659,-77.06046,52.800000000000004,52.800000000000004,R.Principal,0
210368,-12.00231,-77.05678,0.6,0.6,R.Principal,5
210368,-11.98918,-77.05786,1.7999999999999998,1.7999999999999998,R.Principal,5
210368,-12.0064119,-77.0579682,1.0,1.0,R.Principal,5
210368,-11.98994,-77.06477,12.0,12.0,R.Principal,5
210368,-12.0063889,-77.0591468,5.0,5.0,R.Principal,5
210368,-11.9914,-77.06648,12.0,12.0,R.Principal,5
210369,-12.12564,-76.982329,7.34,7.34,R.Principal,19
210369,-12.1128589,-76.9912417,8.0,8.0,R.Principal,19
210369,-12.11005,-76.97897,49.4,49.4,R.Principal,0
210369,-12.1307941,-77.0092297,10.0,10.0,R.Principal,19
210369,-12.1209,-76.988,26.820000000000004,26.820000000000004,R.Principal,19
210369,-12.145157,-77.011137,10.0,10.0,R.Principal,19
210369,-12.1348491,-76.9887667,4.5,4.5,R.Principal,19
210369,-12.1280527,-76.9944263,17.700000000000003,17.700000000000003,R.Principal,19
210369,-12.1495107,-76.9868175,1.7999999999999998,1.7999999999999998,R.Principal,19
210369,-12.12158,-76.99548,5.82,5.82,R.Principal,19
210369,-12.11124,-76.98678,16.5,16.5,R.Principal,19
210369,-12.1307,-76.9801,20.0,20.0,R.Principal,19
210369,-12.1397369,-77.0175521,15.269999999999998,15.269999999999998,R.Principal,19
210370,-12.1010587,-76.9715638,11.0,11.0,R.Secundario,19
210370,-12.0436949,-76.97959,37.35,37.35,R.Secundario,0
210370,-12.0570688,-76.9711728,4.0,4.0,R.Secundario,19
210370,-12.05517,-76.96814,12.0,12.0,R.Secundario,19
210370,-12.05699,-76.96135,140.0,140.0,R.Secundario,7
210370,-12.07052,-76.98131,27.0,27.0,R.Secundario,19
210370,-12.02388,-76.91354,0.8999999999999999,0.8999999999999999,R.Secundario,8
210370,-12.026816,-76.918014,1.64,1.64,R.Secundario,8
210370,-12.0638255,-76.9605353,12.580000000000004,12.580000000000004,R.Secundario,19
210371,-12.092,-76.97358,17.28,17.28,R.Principal,19
210371,-12.10018,-76.9719,12.0,12.0,R.Principal,19
210371,-12.08615,-76.97985,35.0,35.0,R.Principal,19
210371,-12.10222,-76.9659,2.25,2.25,R.Principal,19
210371,-12.08632,-76.97909,30.0,30.0,R.Principal,19
210371,-12.08545,-76.97517,0.6,0.6,R.Principal,19
210371,-12.1072714,-76.973933,9.0,9.0,R.Principal,19
210371,-12.0851862,-76.9766279,12.0,12.0,R.Principal,19
210371,-12.0885766,-77.0047469,59.5,59.5,R.Principal,0
210371,-12.11056,-76.99622,15.0,15.0,R.Principal,19
210371,-12.1016874,-76.9942881,26.35,26.35,R.Principal,19
210371,-12.11079,-76.99297,98.89999999999999,98.89999999999999,R.Principal,7
210371,-12.101009,-76.9936635,5.640000000000001,5.640000000000001,R.Principal,19
210371,-12.0899576,-76.9959301,16.380000000000003,16.380000000000003,R.Principal,19
210371,-12.0907439,-77.0053315,21.0,21.0,R.Principal,19
210371,-12.1065186,-77.0013175,0.6,0.6,R.Principal,19
210371,-12.09518,-76.99523,20.629999999999995,20.629999999999995,R.Principal,19
210371,-12.0983337,-76.9952177,3.16,3.16,R.Principal,19
210371,-12.10048,-77.00021,6.5,6.5,R.Principal,19
210371,-12.0909713,-76.9916197,8.0,8.0,R.Principal,19
210371,-12.0728,-77.02341,3.5,3.5,R.Principal,19
210371,-12.0668934,-77.0289507,16.58,16.58,R.Principal,19
210371,-12.08897,-77.02009,8.64,8.64,R.Principal,19
210371,-12.08897,-77.02009,5.0,5.0,R.Principal,19
210371,-12.07013,-76.99517,104.5,104.5,R.Principal,7
210371,-12.0749875,-76.9935442,11.860000000000003,11.860000000000003,R.Principal,19
210372,-12.0573056,-77.0368103,285.0,285.0,R.Principal,14
210372,-12.0544803,-77.056442,198.0,198.0,R.Principal,14
210372,-12.0764721,-77.0909725,131.0,131.0,R.Principal,7
210372,-12.083169,-77.085243,45.0,45.0,R.Principal,0
210372,-12.08736,-77.07784,14.5,14.5,R.Principal,20
210372,-12.0748471,-77.0828017,28.0,28.0,R.Principal,20
210372,-12.0868899,-77.0933643,5.4,5.4,R.Principal,20
210372,-12.06354,-77.08077,2.2399999999999998,2.2399999999999998,R.Principal,20
210372,-12.07832,-77.08643,18.0,18.0,R.Principal,20
210372,-12.08325,-77.09626,27.73,27.73,R.Principal,20
210372,-12.07756,-77.08264,6.0,6.0,R.Principal,20
210372,-12.06992752,-77.0919272,5.359999999999999,5.359999999999999,R.Principal,20
210372,-12.0781008,-77.0936321,1.2,1.2,R.Principal,20
210372,-12.0741823,-77.0551719,10.0,10.0,R.Principal,20
210372,-12.0719809,-77.0580139,9.180000000000001,9.180000000000001,R.Principal,20
210372,-12.0725037,-77.0662227,1.5,1.5,R.Principal,20
210372,-12.0754287,-77.0646584,6.050000000000001,6.050000000000001,R.Principal,20
210372,-12.08238,-77.06676,55.0,55.0,R.Principal,0
210372,-12.07732,-77.06411,16.0,16.0,R.Principal,20
210372,-12.08029,-77.0684,5.0,5.0,R.Principal,20
210372,-12.0768025,-77.064516,17.650000000000002,17.650000000000002,R.Principal,20
210373,-12.2343,-76.93509,105.0,105.0,R.Secundario,7
210373,-12.19308,-76.940272,20.52,20.52,R.Secundario,19
